"Superficie";""
"";""
"Unidade: Quilómetros cadrados";""
"Variables en filas: Espazo";""
"Variables en columnas: Tempo";""
"Variables de corte: Superficie=Total";""
"36054 Tomiño";"106,61"
"36055 Tui";"68,32"
"36005 Caldas de Reis";"68,25"
"36010 Catoira";"29,44"
"36015 Cuntis";"79,88"
"36032 Moraña";"41,24"
"36044 Pontecesures";"6,69"
"36040 Portas";"22,71"
"36056 Valga";"40,64"
"36030 Mondariz";"82,33"
"36031 Mondariz Balneario";"2,31"
"36034 Neves, As";"65,84"
"36042 Ponteareas";"125,53"
"36050 Salvaterra de Miño";"62,54"
"36020 Agolada";"147,85"
"36016 Dozón";"74,10"
"36024 Lalín";"326,96"
"36047 Rodeiro";"154,91"
"36052 Silleda";"167,96"
"36059 Vila de Cruces";"154,96"
"36004 Bueu";"30,84"
"36008 Cangas de Morrazo";"38,08"
"36026 Marín";"36,66"
"36029 Moaña";"35,06"
"36001 Arbo";"42,66"
"36009 Caniza, A";"105,04"
"36013 Covelo";"134,70"
"36014 Crecente";"57,46"
"36002 Barro";"37,55"
"36007 Campo Lameiro, O";"63,77"
"36902 Cerdedo Cotobade";"213,27"
"36012 Cotobade";"-"
"36025 Lama, A";"111,76"
"36041 Poio";"33,93"
"36043 Ponte Caldelas";"87,00"
"36038 Pontevedra";"118,47"
"36058 Vilaboa";"36,90"
"36006 Cambados";"23,44"
"36022 Grove, O";"21,89"
"36901 Illa de Arousa, A";"6,91"
"36027 Meaño";"27,77"
"36028 Meis";"52,39"
"36046 Ribadumia";"19,71"
"36051 Sanxenxo";"45,08"
"36060 Vilagarcía de Arousa";"44,24"
"36061 Vilanova de Arousa";"33,65"
"36011 Cerdedo";"-"
"36017 Estrada, A";"280,74"
"36018 Forcarei";"169,66"
"36003 Baiona";"34,47"
"36019 Fornelos de Montes";"79,01"
"36021 Gondomar";"74,51"
"36033 Mos";"53,29"
"36035 Nigrán";"34,77"
"36037 Pazos de Borbén";"49,99"
"36039 Porriño, O";"61,17"
"36045 Redondela";"52,08"
"36049 Salceda de Caselas";"35,92"
"36053 Soutomaior";"24,99"
"36057 Vigo";"109,06"
"";""
"Fonte: IGN. Información subministrada directamente";""
"(-) Non procede";""
"(27-01-2020)";""

"IGE - Instituto Galego de Estatística"
