"Contas de asignación da renda primaria e distribución secundaria da renda por concellos. Revisión Estatística 2024. Serie 2010-2023";""
"";""
"Unidade: miles de euros";""
"Variables en filas: Tempo, Espazo";""
"Variables en columnas: Variables";""
"";"B.6 Renda dispoñible bruta"
"2010";""
"32021 Castrelo do Val";"9.772"
"32028 Cualedro";"16.290"
"32039 Laza";"14.828"
"32050 Monterrei";"25.585"
"32053 Oímbra";"14.339"
"32071 Riós, O";"18.068"
"32085 Verín";"164.586"
"32091 Vilardevós";"19.615"
"32034 Gudiña, A";"16.009"
"32048 Mezquita, A";"12.480"
"32086 Viana do Bolo";"36.694"
"32092 Vilariño de Conso";"6.202"
"36023 Guarda, A";"123.763"
"36036 Oia";"40.637"
"36048 Rosal, O";"73.549"
"36054 Tomiño";"150.871"
"36055 Tui";"207.761"
"36005 Caldas de Reis";"112.081"
"36010 Catoira";"38.488"
"36015 Cuntis";"55.318"
"36032 Moraña";"45.205"
"36044 Pontecesures";"37.737"
"36040 Portas";"32.533"
"36056 Valga";"61.711"
"36030 Mondariz";"46.267"
"36031 Mondariz Balneario";"9.489"
"36034 Neves, As";"40.284"
"36042 Ponteareas";"256.481"
"36050 Salvaterra de Miño";"105.594"
"36020 Agolada";"28.331"
"36016 Dozón";"12.233"
"36024 Lalín";"232.117"
"36047 Rodeiro";"32.833"
"36052 Silleda";"110.292"
"36059 Vila de Cruces";"59.955"
"36004 Bueu";"149.322"
"36008 Cangas de Morrazo";"318.848"
"36026 Marín";"296.854"
"36029 Moaña";"231.450"
"36001 Arbo";"33.238"
"36009 Caniza, A";"55.185"
"36013 Covelo";"24.642"
"36014 Crecente";"22.156"
"36002 Barro";"41.331"
"36007 Campo Lameiro, O";"20.359"
"36902 Cerdedo Cotobade";"-"
"36012 Cotobade";"45.401"
"36025 Lama, A";"21.473"
"36041 Poio";"226.520"
"36043 Ponte Caldelas";"60.890"
"36038 Pontevedra";"1.276.740"
"36058 Vilaboa";"71.635"
"36006 Cambados";"179.336"
"36022 Grove, O";"140.566"
"36901 Illa de Arousa, A";"63.723"
"36027 Meaño";"59.512"
"36028 Meis";"55.163"
"36046 Ribadumia";"58.308"
"36051 Sanxenxo";"226.126"
"36060 Vilagarcía de Arousa";"472.197"
"36061 Vilanova de Arousa";"121.443"
"36011 Cerdedo";"16.815"
"36017 Estrada, A";"245.614"
"36018 Forcarei";"40.876"
"36003 Baiona";"170.437"
"36019 Fornelos de Montes";"17.227"
"36021 Gondomar";"185.427"
"36033 Mos";"179.989"
"36035 Nigrán";"284.935"
"36037 Pazos de Borbén";"31.738"
"36039 Porriño, O";"225.334"
"36045 Redondela";"389.593"
"36049 Salceda de Caselas";"100.204"
"36053 Soutomaior";"86.073"
"36057 Vigo";"4.476.625"
"2012";""
"15006 Arzúa";"74.524"
"15010 Boimorto";"21.604"
"15066 Pino, O";"55.063"
"15085 Touro";"39.334"
"15011 Boiro";"214.346"
"15067 Pobra do Caramiñal, A";"112.589"
"15072 Rianxo";"126.807"
"15073 Ribeira";"290.603"
"15007 Baña, A";"39.895"
"15056 Negreira";"79.611"
"15014 Cabana de Bergantiños";"49.763"
"15019 Carballo";"354.096"
"15029 Coristanco";"71.881"
"15041 Laracha, A";"130.029"
"15040 Laxe";"34.022"
"15043 Malpica de Bergantiños";"66.664"
"15068 Ponteceso";"64.111"
"15003 Aranga";"22.687"
"15009 Betanzos";"182.635"
"15026 Cesuras";"24.888"
"15027 Coirós";"21.227"
"15032 Curtis";"51.792"
"15039 Irixoa";"17.367"
"15048 Miño";"81.987"
"15063 Oza dos Ríos";"40.467"
"15902 Oza Cesuras";"-"
"15064 Paderne";"33.350"
"15091 Vilarmaior";"15.025"
"15090 Vilasantar";"15.978"
"15001 Abegondo";"71.331"
"15005 Arteixo";"380.312"
"15008 Bergondo";"102.901"
"15017 Cambre";"329.697"
"15021 Carral";"80.864"
"15030 Coruña, A";"4.109.209"
"15031 Culleredo";"431.508"
"15058 Oleiros";"665.657"
"15075 Sada";"212.714"
"15015 Cabanas";"48.156"
"15018 Capela, A";"18.729"
"15050 Monfero";"22.659"
"15069 Pontedeume";"106.709"
"15070 Pontes de García Rodríguez, As";"168.877"
"15004 Ares";"74.851"
"15022 Cedeira";"89.369"
"15035 Fene";"180.895"
"15036 Ferrol";"978.432"
"15049 Moeche";"14.728"
"15051 Mugardos";"65.915"
"15054 Narón";"486.892"
"15055 Neda";"72.041"
"15076 San Sadurniño";"36.960"
"15081 Somozas, As";"14.982"
"15087 Valdoviño";"91.217"
"15023 Cee";"90.684"
"15028 Corcubión";"22.547"
"15034 Dumbría";"32.516"
"15037 Fisterra";"43.640"
"15052 Muxía";"50.109"
"15020 Carnota";"46.659"
"15053 Muros";"95.628"
"15042 Lousame";"33.899"
"15057 Noia";"176.816"
"15062 Outes";"76.985"
"15071 Porto do Son, O";"101.943"
"15024 Cerceda";"62.041"
"15038 Frades";"27.815"
"15047 Mesía";"30.005"
"15059 Ordes";"148.319"
"15060 Oroso";"89.256"
"15084 Tordoia";"40.550"
"15086 Trazo";"35.444"
"15901 Cariño";"48.081"
"15025 Cerdido";"12.652"
"15044 Mañón";"17.794"
"15061 Ortigueira";"81.085"
"15002 Ames";"415.660"
"15012 Boqueixón";"48.414"
"15013 Brión";"95.966"
"15078 Santiago de Compostela";"1.576.925"
"15082 Teo";"283.205"
"15088 Val do Dubra";"47.972"
"15089 Vedra";"60.057"
"15033 Dodro";"29.778"
"15065 Padrón";"100.976"
"15074 Rois";"51.056"
"15046 Melide";"81.584"
"15079 Santiso";"16.981"
"15080 Sobrado";"19.676"
"15083 Toques";"10.872"
"15016 Camariñas";"56.083"
"15092 Vimianzo";"83.791"
"15093 Zas";"55.360"
"15045 Mazaricos";"46.654"
"15077 Santa Comba";"108.422"
"27901 Baralla";"28.401"
"27006 Becerreá";"34.684"
"27012 Cervantes";"15.566"
"27034 Navia de Suarna";"14.832"
"27037 Nogais, As";"12.781"
"27045 Pedrafita do Cebreiro";"13.640"
"27009 Carballedo";"27.265"
"27016 Chantada";"102.657"
"27060 Taboada";"35.904"
"27004 Baleira";"15.290"
"27018 Fonsagrada, A";"48.995"
"27035 Negueira de Muñiz";"1.530"
"27011 Castroverde";"29.691"
"27014 Corgo, O";"41.772"
"27020 Friol";"43.678"
"27023 Guntín";"29.895"
"27028 Lugo";"1.496.819"
"27039 Outeiro de Rei";"58.580"
"27049 Portomarín";"19.534"
"27056 Rábade";"19.555"
"27002 Alfoz do Castrodouro";"22.429"
"27902 Burela";"122.891"
"27019 Foz";"130.487"
"27027 Lourenzá";"30.109"
"27030 Mondoñedo";"50.703"
"27063 Valadouro, O";"24.921"
"27013 Cervo";"61.027"
"27038 Ourol";"12.027"
"27064 Vicedo, O";"21.695"
"27066 Viveiro";"209.061"
"27025 Xove";"42.275"
"27005 Barreiros";"38.364"
"27048 Pontenova, A";"32.534"
"27051 Ribadeo";"127.064"
"27061 Trabada";"14.336"
"27029 Meira";"23.703"
"27046 Pol";"19.377"
"27053 Ribeira de Piquín, A";"6.520"
"27054 Riotorto";"16.032"
"27017 Folgoso do Courel";"11.117"
"27050 Quiroga";"39.964"
"27052 Ribas de Sil";"11.257"
"27024 Incio, O";"19.934"
